timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762914854258,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-67,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914854348,218,HTTP Request-1,200,OK,Thread Group 1-67,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,218,0,87
1762914854363,311,HTTP Request,200,OK,Thread Group 1-68,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914854363,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-68,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914854455,219,HTTP Request-1,200,OK,Thread Group 1-68,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,92
1762914854462,298,HTTP Request,200,OK,Thread Group 1-69,text,true,,1242,314,3,3,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,83,0,41
1762914854462,83,HTTP Request-0,301,Moved Permanently,Thread Group 1-69,text,true,,605,157,3,3,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,83,0,41
1762914854545,215,HTTP Request-1,200,OK,Thread Group 1-69,text,true,,637,157,3,3,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,215,0,94
1762914854559,306,HTTP Request,200,OK,Thread Group 1-70,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,45
1762914854559,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-70,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,45
1762914854650,215,HTTP Request-1,200,OK,Thread Group 1-70,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,215,0,94
1762914854763,310,HTTP Request,200,OK,Thread Group 1-72,text,true,,1242,314,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914854763,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-72,text,true,,605,157,5,5,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914854856,217,HTTP Request-1,200,OK,Thread Group 1-72,text,true,,637,157,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,96
1762914854662,424,HTTP Request,200,OK,Thread Group 1-71,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,82,0,41
1762914854662,82,HTTP Request-0,301,Moved Permanently,Thread Group 1-71,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,82,0,41
1762914854744,342,HTTP Request-1,200,OK,Thread Group 1-71,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,342,0,102
1762914854864,319,HTTP Request,200,OK,Thread Group 1-73,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,48
1762914854864,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-73,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,48
1762914854960,223,HTTP Request-1,200,OK,Thread Group 1-73,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,223,0,99
1762914854963,318,HTTP Request,200,OK,Thread Group 1-74,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914854963,93,HTTP Request-0,301,Moved Permanently,Thread Group 1-74,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,47
1762914855057,224,HTTP Request-1,200,OK,Thread Group 1-74,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,224,0,103
1762914855064,316,HTTP Request,200,OK,Thread Group 1-75,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914855064,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914855159,221,HTTP Request-1,200,OK,Thread Group 1-75,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,221,0,98
1762914855164,308,HTTP Request,200,OK,Thread Group 1-76,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,45
1762914855164,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-76,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,45
1762914855256,216,HTTP Request-1,200,OK,Thread Group 1-76,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,216,0,95
1762914855263,308,HTTP Request,200,OK,Thread Group 1-77,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914855263,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-77,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914855354,217,HTTP Request-1,200,OK,Thread Group 1-77,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,94
1762914855360,321,HTTP Request,200,OK,Thread Group 1-78,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,48
1762914855360,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,94,0,48
1762914855456,225,HTTP Request-1,200,OK,Thread Group 1-78,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,225,0,101
1762914855564,317,HTTP Request,200,OK,Thread Group 1-80,text,true,,1242,314,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914855564,97,HTTP Request-0,301,Moved Permanently,Thread Group 1-80,text,true,,605,157,5,5,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914855662,219,HTTP Request-1,200,OK,Thread Group 1-80,text,true,,637,157,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,93
1762914855463,444,HTTP Request,200,OK,Thread Group 1-79,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914855463,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914855555,352,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,352,0,96
1762914855663,325,HTTP Request,200,OK,Thread Group 1-81,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,48
1762914855663,95,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,95,0,48
1762914855759,229,HTTP Request-1,200,OK,Thread Group 1-81,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,229,0,99
1762914855762,349,HTTP Request,200,OK,Thread Group 1-82,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,116,0,47
1762914855762,116,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,116,0,47
1762914855879,232,HTTP Request-1,200,OK,Thread Group 1-82,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,232,0,103
1762914855864,310,HTTP Request,200,OK,Thread Group 1-83,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914855864,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914855950,224,HTTP Request-1,200,OK,Thread Group 1-83,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,224,0,101
1762914855965,307,HTTP Request,200,OK,Thread Group 1-84,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,44
1762914855965,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,44
1762914856052,220,HTTP Request-1,200,OK,Thread Group 1-84,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,220,0,97
1762914856163,317,HTTP Request,200,OK,Thread Group 1-86,text,true,,1242,314,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914856163,97,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,605,157,5,5,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,97,0,48
1762914856261,219,HTTP Request-1,200,OK,Thread Group 1-86,text,true,,637,157,5,5,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,95
1762914856064,423,HTTP Request,200,OK,Thread Group 1-85,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914856064,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-85,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914856157,330,HTTP Request-1,200,OK,Thread Group 1-85,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,330,0,94
1762914856264,308,HTTP Request,200,OK,Thread Group 1-87,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,88,0,44
1762914856264,88,HTTP Request-0,301,Moved Permanently,Thread Group 1-87,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,88,0,44
1762914856353,219,HTTP Request-1,200,OK,Thread Group 1-87,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,94
1762914856363,306,HTTP Request,200,OK,Thread Group 1-88,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,98,0,49
1762914856363,98,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,98,0,49
1762914856462,207,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,207,0,88
1762914856463,309,HTTP Request,200,OK,Thread Group 1-89,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,42
1762914856463,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,42
1762914856550,222,HTTP Request-1,200,OK,Thread Group 1-89,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,222,0,97
1762914856564,305,HTTP Request,200,OK,Thread Group 1-90,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914856564,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-90,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914856650,219,HTTP Request-1,200,OK,Thread Group 1-90,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,219,0,97
1762914856663,316,HTTP Request,200,OK,Thread Group 1-91,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914856663,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914856749,230,HTTP Request-1,200,OK,Thread Group 1-91,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,230,0,101
1762914856761,322,HTTP Request,200,OK,Thread Group 1-92,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914856761,92,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,92,0,46
1762914856854,229,HTTP Request-1,200,OK,Thread Group 1-92,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,229,0,97
1762914856863,308,HTTP Request,200,OK,Thread Group 1-93,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914856863,91,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,91,0,46
1762914856954,217,HTTP Request-1,200,OK,Thread Group 1-93,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,217,0,95
1762914856960,314,HTTP Request,200,OK,Thread Group 1-94,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,99,0,49
1762914856960,99,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,99,0,49
1762914857060,214,HTTP Request-1,200,OK,Thread Group 1-94,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,214,0,93
1762914857059,318,HTTP Request,200,OK,Thread Group 1-95,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,46
1762914857059,93,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,93,0,46
1762914857153,224,HTTP Request-1,200,OK,Thread Group 1-95,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,224,0,95
1762914857164,311,HTTP Request,200,OK,Thread Group 1-96,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914857164,85,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,85,0,43
1762914857250,225,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,225,0,95
1762914857259,320,HTTP Request,200,OK,Thread Group 1-97,text,true,,1242,314,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,99,0,50
1762914857259,100,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,605,157,4,4,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,99,0,50
1762914857359,220,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,637,157,4,4,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,220,0,99
1762914857363,316,HTTP Request,200,OK,Thread Group 1-98,text,true,,1242,314,3,3,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,43
1762914857363,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,605,157,3,3,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,86,0,43
1762914857450,229,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,637,157,3,3,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,229,0,102
1762914857459,307,HTTP Request,200,OK,Thread Group 1-99,text,true,,1242,314,2,2,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914857459,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,605,157,2,2,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914857550,216,HTTP Request-1,200,OK,Thread Group 1-99,text,true,,637,157,2,2,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,216,0,96
1762914857559,320,HTTP Request,200,OK,Thread Group 1-100,text,true,,1242,314,1,1,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914857559,90,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,605,157,1,1,http://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,90,0,45
1762914857649,230,HTTP Request-1,200,OK,Thread Group 1-100,text,true,,637,157,1,1,https://3zo6j8gdsb.execute-api.us-east-1.amazonaws.com/prod/test,230,0,101
